-0.937897 -0.937897 0.879650
-0.927897 -0.927897 0.860993
-0.917897 -0.917897 0.842535
-0.907897 -0.907897 0.824277
-0.897897 -0.897897 0.806219
-0.887897 -0.887897 0.788361
-0.877897 -0.877897 0.770703
-0.867897 -0.867897 0.753245
-0.857897 -0.857897 0.735987
-0.847897 -0.847897 0.718929
-0.837897 -0.837897 0.702071
-0.827897 -0.827897 0.685413
-0.817897 -0.817897 0.668955
-0.807897 -0.807897 0.652697
-0.797897 -0.797897 0.636639
-0.787897 -0.787897 0.620781
-0.777897 -0.777897 0.605123
-0.767897 -0.767897 0.589666
-0.757897 -0.757897 0.574408
-0.747897 -0.747897 0.559350
-0.737897 -0.737897 0.544492
-0.727897 -0.727897 0.529834
-0.717897 -0.717897 0.515376
-0.707897 -0.707897 0.501118
-0.697897 -0.697897 0.487060
-0.687897 -0.687897 0.473202
-0.677897 -0.677897 0.459544
-0.667897 -0.667897 0.446086
-0.657897 -0.657897 0.432828
-0.647897 -0.647897 0.419770
-0.637897 -0.637897 0.406912
-0.627897 -0.627897 0.394254
-0.617897 -0.617897 0.381796
-0.607897 -0.607897 0.369539
-0.597897 -0.597897 0.357481
-0.587897 -0.587897 0.345623
-0.577897 -0.577897 0.333965
-0.567897 -0.567897 0.322507
-0.557897 -0.557897 0.311249
-0.547897 -0.547897 0.300191
-0.537897 -0.537897 0.289333
-0.527897 -0.527897 0.278675
-0.517897 -0.517897 0.268217
-0.507897 -0.507897 0.257959
-0.497897 -0.497897 0.247901
-0.487897 -0.487897 0.238043
-0.477897 -0.477897 0.228385
-0.467897 -0.467897 0.218927
-0.457897 -0.457897 0.209670
-0.447897 -0.447897 0.200612
-0.437897 -0.437897 0.191754
-0.427897 -0.427897 0.183096
-0.417897 -0.417897 0.174638
-0.407897 -0.407897 0.166380
-0.397897 -0.397897 0.158322
-0.387897 -0.387897 0.150464
-0.377897 -0.377897 0.142806
-0.367897 -0.367897 0.135348
-0.357897 -0.357897 0.128090
-0.347897 -0.347897 0.121032
-0.337897 -0.337897 0.114174
-0.327897 -0.327897 0.107516
-0.317897 -0.317897 0.101058
-0.307897 -0.307897 0.094800
-0.297897 -0.297897 0.088743
-0.287897 -0.287897 0.082885
-0.277897 -0.277897 0.077227
-0.267897 -0.267897 0.071769
-0.257897 -0.257897 0.066511
-0.247897 -0.247897 0.061453
-0.237897 -0.237897 0.056595
-0.227897 -0.227897 0.051937
-0.217897 -0.217897 0.047479
-0.207897 -0.207897 0.043221
-0.197897 -0.197897 0.039163
-0.187897 -0.187897 0.035305
-0.177897 -0.177897 0.031647
-0.167897 -0.167897 0.028189
-0.157897 -0.157897 0.024931
-0.147897 -0.147897 0.021873
-0.137897 -0.137897 0.019016
-0.127897 -0.127897 0.016358
-0.117897 -0.117897 0.013900
-0.107897 -0.107897 0.011642
-0.097897 -0.097897 0.009584
-0.087897 -0.087897 0.007726
-0.077897 -0.077897 0.006068
-0.067897 -0.067897 0.004610
-0.057897 -0.057897 0.003352
-0.047897 -0.047897 0.002294
-0.037897 -0.037897 0.001436
-0.027897 -0.027897 0.000778
-0.017897 -0.017897 0.000320
-0.007897 -0.007897 0.000062
0.002103 0.002103 0.000004
0.012103 0.012103 0.000146
0.022103 0.022103 0.000489
0.032103 0.032103 0.001031
0.042103 0.042103 0.001773
0.052103 0.052103 0.002715
0.062103 0.062103 0.003857
0.072103 0.072103 0.005199
0.082103 0.082103 0.006741
0.092103 0.092103 0.008483
0.102103 0.102103 0.010425
0.112103 0.112103 0.012567
0.122103 0.122103 0.014909
0.132103 0.132103 0.017451
0.142103 0.142103 0.020193
0.152103 0.152103 0.023135
0.162103 0.162103 0.026277
0.172103 0.172103 0.029620
0.182103 0.182103 0.033162
0.192103 0.192103 0.036904
0.202103 0.202103 0.040846
0.212103 0.212103 0.044988
0.222103 0.222103 0.049330
0.232103 0.232103 0.053872
0.242103 0.242103 0.058614
0.252103 0.252103 0.063556
0.262103 0.262103 0.068698
0.272103 0.272103 0.074040
0.282103 0.282103 0.079582
0.292103 0.292103 0.085324
0.302103 0.302103 0.091266
0.312103 0.312103 0.097408
0.322103 0.322103 0.103750
0.332103 0.332103 0.110293
0.342103 0.342103 0.117035
0.352103 0.352103 0.123977
0.362103 0.362103 0.131119
0.372103 0.372103 0.138461
0.382103 0.382103 0.146003
0.392103 0.392103 0.153745
0.402103 0.402103 0.161687
0.412103 0.412103 0.169829
0.422103 0.422103 0.178171
0.432103 0.432103 0.186713
0.442103 0.442103 0.195455
0.452103 0.452103 0.204397
0.462103 0.462103 0.213539
0.472103 0.472103 0.222881
0.482103 0.482103 0.232423
0.492103 0.492103 0.242166
0.502103 0.502103 0.252108
0.512103 0.512103 0.262250
0.522103 0.522103 0.272592
0.532103 0.532103 0.283134
0.542103 0.542103 0.293876
0.552103 0.552103 0.304818
0.562103 0.562103 0.315960
0.572103 0.572103 0.327302
0.582103 0.582103 0.338844
0.592103 0.592103 0.350586
0.602103 0.602103 0.362528
0.612103 0.612103 0.374670
0.622103 0.622103 0.387012
0.632103 0.632103 0.399554
0.642103 0.642103 0.412296
0.652103 0.652103 0.425239
0.662103 0.662103 0.438381
0.672103 0.672103 0.451723
0.682103 0.682103 0.465265
0.692103 0.692103 0.479007
0.702103 0.702103 0.492949
0.712103 0.712103 0.507091
0.722103 0.722103 0.521433
0.732103 0.732103 0.535975
0.742103 0.742103 0.550717
0.752103 0.752103 0.565659
0.762103 0.762103 0.580801
0.772103 0.772103 0.596143
0.782103 0.782103 0.611685
0.792103 0.792103 0.627427
0.802103 0.802103 0.643369
0.812103 0.812103 0.659512
0.822103 0.822103 0.675854
0.832103 0.832103 0.692396
0.842103 0.842103 0.709138
0.852103 0.852103 0.726080
0.862103 0.862103 0.743222
0.872103 0.872103 0.760564
0.882103 0.882103 0.778106
0.892103 0.892103 0.795848
0.902103 0.902103 0.813790
0.912103 0.912103 0.831932
0.922103 0.922103 0.850274
0.932103 0.932103 0.868816
0.942103 0.942103 0.887558
0.952103 0.952103 0.906500
0.962103 0.962103 0.925643
0.972103 0.972103 0.944985
0.982103 0.982103 0.964527
0.992103 0.992103 0.984269
1.002103 1.002103 1.004211
1.012103 1.012103 1.024353
1.022103 1.022103 1.044695
1.032103 1.032103 1.065237
1.042103 1.042103 1.085979
1.052103 1.052103 1.106921
1.062103 1.062103 1.128063
1.072103 1.072103 1.149405
1.082103 1.082103 1.170947
1.092103 1.092103 1.192689
1.102103 1.102103 1.214631
1.112103 1.112103 1.236773
1.122103 1.122103 1.259116
1.132103 1.132103 1.281658
1.142103 1.142103 1.304400
1.152103 1.152103 1.327342
1.162103 1.162103 1.350484
1.172103 1.172103 1.373826
1.182103 1.182103 1.397368
1.192103 1.192103 1.421110
1.202103 1.202103 1.445052
1.212103 1.212103 1.469194
1.222103 1.222103 1.493536
1.232103 1.232103 1.518078
1.242103 1.242103 1.542820
1.252103 1.252103 1.567762
1.262103 1.262103 1.592904
1.272103 1.272103 1.618246
1.282103 1.282103 1.643789
1.292103 1.292103 1.669531
1.302103 1.302103 1.695473
1.312103 1.312103 1.721615
1.322103 1.322103 1.747957
1.332103 1.332103 1.774499
1.342103 1.342103 1.801241
1.352103 1.352103 1.828183
1.362103 1.362103 1.855325
1.372103 1.372103 1.882667
1.382103 1.382103 1.910209
1.392103 1.392103 1.937951
1.402103 1.402103 1.965893
1.412103 1.412103 1.994035
1.422103 1.422103 2.022377
1.432103 1.432103 2.050919
1.442103 1.442103 2.079662
1.452103 1.452103 2.108604
1.462103 1.462103 2.137746
1.472103 1.472103 2.167088
1.482103 1.482103 2.196630
1.492103 1.492103 2.226372
1.502103 1.502103 2.256314
1.512103 1.512103 2.286456
1.522103 1.522103 2.316798
1.532103 1.532103 2.347340
1.542103 1.542103 2.378082
1.552103 1.552103 2.409024
1.562103 1.562103 2.440166
1.572103 1.572103 2.471508
1.582103 1.582103 2.503050
1.592103 1.592103 2.534792
1.602103 1.602103 2.566735
1.612103 1.612103 2.598877
1.622103 1.622103 2.631219
1.632103 1.632103 2.663761
1.642103 1.642103 2.696503
1.652103 1.652103 2.729445
1.662103 1.662103 2.762587
1.672103 1.672103 2.795929
1.682103 1.682103 2.829471
1.692103 1.692103 2.863213
1.702103 1.702103 2.897155
1.712103 1.712103 2.931297
1.722103 1.722103 2.965639
1.732103 1.732103 3.000181
1.742103 1.742103 3.034923
1.752103 1.752103 3.069866
1.762103 1.762103 3.105008
1.772103 1.772103 3.140350
1.782103 1.782103 3.175892
1.792103 1.792103 3.211634
1.802103 1.802103 3.247576
1.812103 1.812103 3.283718
1.822103 1.822103 3.320060
1.832103 1.832103 3.356602
1.842103 1.842103 3.393344
1.852103 1.852103 3.430286
1.862103 1.862103 3.467428
1.872103 1.872103 3.504770
1.882103 1.882103 3.542312
1.892103 1.892103 3.580054
1.902103 1.902103 3.617996
1.912103 1.912103 3.656139
1.922103 1.922103 3.694481
1.932103 1.932103 3.733023
1.942103 1.942103 3.771765
1.952103 1.952103 3.810707
1.962103 1.962103 3.849849
1.972103 1.972103 3.889191
1.982103 1.982103 3.928733
1.992103 1.992103 3.968475
2.002103 2.002103 4.008417
2.012103 2.012103 4.048559
2.022103 2.022103 4.088901
2.032103 2.032103 4.129443
2.042103 2.042103 4.170185
2.052103 2.052103 4.211127
2.062103 2.062103 4.252269
2.072103 2.072103 4.293612
2.082103 2.082103 4.335154
2.092103 2.092103 4.376896
2.102103 2.102103 4.418838
2.112103 2.112103 4.460980
2.122103 2.122103 4.503322
2.132103 2.132103 4.545864
2.142103 2.142103 4.588606
2.152103 2.152103 4.631548
2.162103 2.162103 4.674690
2.172103 2.172103 4.718032
2.182103 2.182103 4.761574
2.192103 2.192103 4.805316
2.202103 2.202103 4.849258
2.212103 2.212103 4.893400
2.222103 2.222103 4.937742
2.232103 2.232103 4.982285
2.242103 2.242103 5.027027
2.252103 2.252103 5.071969
2.262103 2.262103 5.117111
2.272103 2.272103 5.162453
2.282103 2.282103 5.207995
2.292103 2.292103 5.253737
2.302103 2.302103 5.299679
2.312103 2.312103 5.345821
2.322103 2.322103 5.392163
2.332103 2.332103 5.438705
2.342103 2.342103 5.485447
2.352103 2.352103 5.532389
2.362103 2.362103 5.579531
2.372103 2.372103 5.626873
2.382103 2.382103 5.674416
2.392103 2.392103 5.722158
2.402103 2.402103 5.770100
2.412103 2.412103 5.818242
2.422103 2.422103 5.866584
2.432103 2.432103 5.915126
2.442103 2.442103 5.963868
2.452103 2.452103 6.012810
2.462103 2.462103 6.061952
2.472103 2.472103 6.111294
2.482103 2.482103 6.160836
2.492103 2.492103 6.210578
2.502103 2.502103 6.260520
2.512103 2.512103 6.310662
2.522103 2.522103 6.361004
2.532103 2.532103 6.411546
2.542103 2.542103 6.462289
2.552103 2.552103 6.513231
2.562103 2.562103 6.564373
2.572103 2.572103 6.615715
2.582103 2.582103 6.667257
2.592103 2.592103 6.718999
2.602103 2.602103 6.770941
2.612103 2.612103 6.823083
2.622103 2.622103 6.875425
2.632103 2.632103 6.927967
2.642103 2.642103 6.980709
2.652103 2.652103 7.033651
2.662103 2.662103 7.086793
2.672103 2.672103 7.140135
2.682103 2.682103 7.193677
2.692103 2.692103 7.247419
2.702103 2.702103 7.301362
2.712103 2.712103 7.355504
2.722103 2.722103 7.409846
2.732103 2.732103 7.464388
2.742103 2.742103 7.519130
2.752103 2.752103 7.574072
2.762103 2.762103 7.629214
2.772103 2.772103 7.684556
2.782103 2.782103 7.740098
2.792103 2.792103 7.795840
2.802103 2.802103 7.851782
2.812103 2.812103 7.907924
2.822103 2.822103 7.964266
2.832103 2.832103 8.020808
2.842103 2.842103 8.077550
2.852103 2.852103 8.134492
2.862103 2.862103 8.191635
2.872103 2.872103 8.248977
2.882103 2.882103 8.306519
2.892103 2.892103 8.364261
2.902103 2.902103 8.422203
2.912103 2.912103 8.480345
2.922103 2.922103 8.538687
2.932103 2.932103 8.597229
2.942103 2.942103 8.655971
2.952103 2.952103 8.714913
2.962103 2.962103 8.774055
2.972103 2.972103 8.833397
2.982103 2.982103 8.892939
2.992103 2.992103 8.952681
3.002103 3.002103 9.012623
3.012103 3.012103 9.072765
3.022103 3.022103 9.133108
3.032103 3.032103 9.193650
3.042103 3.042103 9.254392
3.052103 3.052103 9.315334
3.062103 3.062103 9.376476
3.072103 3.072103 9.437818
3.082103 3.082103 9.499360
3.092103 3.092103 9.561102
3.102103 3.102103 9.623044
3.112103 3.112103 9.685186
3.122103 3.122103 9.747528
3.132103 3.132103 9.810070
3.142103 3.142103 9.872812
3.152103 3.152103 9.935754
3.162103 3.162103 9.998896
